Log file open, 02/07/23 05:13:49
[2023.02.06-22.15.30:881][270]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_-10-1-1-1-1-1 wave S_Pop...
[2023.02.06-22.15.30:883][270]LogAudio: Display: Chunk size for SoundWave /Game/SkywardMuffin/Audio/S_Pop.S_Pop: 262144
[2023.02.06-22.15.32:855][383]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_-10-1-1-1-1-1 wave S_Rain...
[2023.02.06-22.15.32:855][383]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_-10-1-1-1-1-1 wave S_Rain...
[2023.02.06-22.15.33:044][383]LogAudio: Display: Chunk size for SoundWave /Game/SkywardMuffin/Audio/S_Rain.S_Rain: 262144
[2023.02.06-22.15.35:292][513]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_-10-1-1-1-1-1 wave S_Footstep...
[2023.02.06-22.15.35:292][513]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_-10-1-1-1-1-1 wave S_Footstep...
[2023.02.06-22.15.35:294][513]LogAudio: Display: Chunk size for SoundWave /Game/SkywardMuffin/Audio/S_Footstep.S_Footstep: 262144
[2023.02.06-22.15.53:259][817]LogAssetEditorSubsystem: Opening Asset editor for SoundWave /Game/SkywardMuffin/Audio/S_Music.S_Music
[2023.02.06-22.15.57:135][192]LogSlate: Window 'S_Music' being destroyed
[2023.02.06-22.16.13:675][ 67]LogDerivedDataCache: C:/Users/MP-G-0015/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:17.532 and deleted 0 files with total size 0 MiB. Scanned 9447 files in 9301 folders with total size 1078 MiB.
[2023.02.06-22.16.37:407][925]LogActorFactory: Actor Factory attempting to spawn SoundWave /Game/SkywardMuffin/Audio/S_Music.S_Music
[2023.02.06-22.16.37:407][925]LogActorFactory: Actor Factory attempting to spawn SoundWave /Game/SkywardMuffin/Audio/S_Music.S_Music
[2023.02.06-22.16.37:413][925]LogActorFactory: Actor Factory spawned SoundWave /Game/SkywardMuffin/Audio/S_Music.S_Music as actor: AmbientSound /Game/SkywardMuffin/Maps/TutorialMap.TutorialMap:PersistentLevel.AmbientSound_0
[2023.02.06-22.16.37:414][925]LogActorFactory: Actor Factory spawned SoundWave /Game/SkywardMuffin/Audio/S_Music.S_Music as actor: AmbientSound /Game/SkywardMuffin/Maps/TutorialMap.TutorialMap:PersistentLevel.AmbientSound_0
[2023.02.06-22.16.38:858][ 22]LogActorFactory: Actor Factory attempting to spawn SoundWave /Game/SkywardMuffin/Audio/S_Music.S_Music
[2023.02.06-22.16.38:858][ 22]LogActorFactory: Actor Factory attempting to spawn SoundWave /Game/SkywardMuffin/Audio/S_Music.S_Music
[2023.02.06-22.16.38:861][ 22]LogActorFactory: Actor Factory spawned SoundWave /Game/SkywardMuffin/Audio/S_Music.S_Music as actor: AmbientSound /Game/SkywardMuffin/Maps/TutorialMap.TutorialMap:PersistentLevel.AmbientSound_1
[2023.02.06-22.16.38:861][ 22]LogActorFactory: Actor Factory spawned SoundWave /Game/SkywardMuffin/Audio/S_Music.S_Music as actor: AmbientSound /Game/SkywardMuffin/Maps/TutorialMap.TutorialMap:PersistentLevel.AmbientSound_1
[2023.02.06-22.16.40:639][174]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.06-22.16.40:644][174]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.06-22.16.40:644][174]PIE: New page: PIE session: TutorialMap (Feb 7, 2023, 12:16:40 PM)
[2023.02.06-22.16.40:680][174]LogPlayLevel: Creating play world package: /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap
[2023.02.06-22.16.40:684][174]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003738s)
[2023.02.06-22.16.40:684][174]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/SkywardMuffin/Maps/TutorialMap.TutorialMap to /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.003785s)
[2023.02.06-22.16.40:684][174]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.06-22.16.40:684][174]LogAIModule: Creating AISystem for world TutorialMap
[2023.02.06-22.16.40:685][174]LogPlayLevel: PIE: World Init took: (0.000787s)
[2023.02.06-22.16.40:696][174]LogUObjectHash: Compacting FUObjectHashTables data took   0.83ms
[2023.02.06-22.16.40:696][174]LogAudio: Display: Creating Audio Device:                 Id: 3, Scope: Unique, Realtime: True
[2023.02.06-22.16.40:696][174]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.06-22.16.40:696][174]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.06-22.16.40:696][174]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.06-22.16.40:696][174]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.06-22.16.40:696][174]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.02.06-22.16.40:696][174]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.06-22.16.40:697][174]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.02.06-22.16.40:697][174]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.06-22.16.40:697][174]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.06-22.16.40:697][174]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.06-22.16.40:697][174]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.06-22.16.40:700][174]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.06-22.16.40:978][174]LogAudioMixer: Display: Using Audio Hardware Device Headphones (Realtek(R) Audio)
[2023.02.06-22.16.40:978][174]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.06-22.16.40:978][174]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.06-22.16.40:979][174]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.06-22.16.40:980][174]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=3
[2023.02.06-22.16.40:980][174]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=3
[2023.02.06-22.16.40:981][174]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=3
[2023.02.06-22.16.40:981][174]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=3
[2023.02.06-22.16.40:981][174]LogInit: FAudioDevice initialized.
[2023.02.06-22.16.40:981][174]LogAudio: Display: Audio Device (ID: 3) registered with world 'TutorialMap'.
[2023.02.06-22.16.40:985][174]LogLoad: Game class is 'GM_Tutorial_C'
[2023.02.06-22.16.40:985][174]LogWorld: Bringing World /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.02.07-05.16.40
[2023.02.06-22.16.40:986][174]LogWorld: Bringing up level for play took: 0.000718
[2023.02.06-22.16.40:987][174]LogOnline: OSS: Created online subsystem instance for: :Context_2
[2023.02.06-22.16.40:992][174]Cmd: ShowFlag.Tonemapper 0
[2023.02.06-22.16.40:992][174]ShowFlag.Tonemapper = "0"
[2023.02.06-22.16.40:992][174]LogViewport: Display: Viewport MouseLockMode Changed, LockOnCapture -> LockAlways
[2023.02.06-22.16.40:992][174]LogViewport: Display: Viewport HideCursorDuringCapture Changed, False -> True
[2023.02.06-22.16.40:992][174]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently_IncludingInitialMouseDown -> CaptureDuringMouseDown
[2023.02.06-22.16.40:993][174]PIE: Server logged in
[2023.02.06-22.16.40:993][174]PIE: Play in editor total start time 0.349 seconds.
[2023.02.06-22.17.01:741][516]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.06-22.17.01:741][516]LogWorld: BeginTearingDown for /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap
[2023.02.06-22.17.01:741][516]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.02.06-22.17.01:742][516]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.06-22.17.01:745][516]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.06-22.17.01:748][516]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.06-22.17.01:759][516]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.06-22.17.01:759][516]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.02.06-22.17.01:761][516]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.02.06-22.17.01:769][516]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.06-22.17.01:772][516]LogUObjectHash: Compacting FUObjectHashTables data took   1.04ms
[2023.02.06-22.17.01:859][517]LogPlayLevel: Display: Destroying online subsystem :Context_2
[2023.02.06-22.18.20:333][990]LogShaderCompilers: Display: ================================================
[2023.02.06-22.18.20:333][990]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.06-22.18.20:333][990]LogShaderCompilers: Display: Total job queries 50, among them cache hits 8 (16.00%)
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display: Tracking 36 distinct input hashes that result in 29 distinct outputs (80.56%)
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display: RAM used: 0.07 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.01%
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display: Shaders Compiled: 36
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display: Jobs assigned 40, completed 36 (90.00%)
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display: Average time worker was idle: 26.15 s
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display: Time job spent in pending queue: average 0.73 s, longest 2.32 s
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display: Job execution time: average 1.24 s, max 1.95 s
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display: Job life time (pending + execution): average 1.96 s, max 3.56
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 12.70 s
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display: Jobs were issued in 40 batches (only local compilation was used), average 1.00 jobs/batch
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display: Average processing rate: 2.83 jobs/sec
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display: Total thread time: 33.20 s
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display: Total thread preprocess time: 2.38 s
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display: Percentage time preprocessing: 7.18%
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display: Effective parallelization: 2.61 (times faster than compiling all shaders on one thread). Compare with number of workers: 4
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled    9 times, average 1.36 sec, max 1.71 sec, min 1.17 sec)
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    7 times, average 1.27 sec, max 1.72 sec, min 0.91 sec)
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display:                TBasePassPSFCachedPointIndirectLightingPolicy (compiled    1 times, average 1.00 sec, max 1.00 sec, min 1.00 sec)
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display:                  TShadowDepthVSVertexShadowDepth_OutputDepth (compiled    1 times, average 0.91 sec, max 0.91 sec, min 0.91 sec)
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display:                                                  FHitProxyVS (compiled    4 times, average 0.87 sec, max 1.04 sec, min 0.77 sec)
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 36.83% of total time (compiled    9 times, average 1.36 sec, max 1.71 sec, min 1.17 sec)
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 26.86% of total time (compiled    7 times, average 1.27 sec, max 1.72 sec, min 0.91 sec)
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display:                                                  FHitProxyVS - 10.53% of total time (compiled    4 times, average 0.87 sec, max 1.04 sec, min 0.77 sec)
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display:                                                 FLumenCardVS - 6.90% of total time (compiled    3 times, average 0.76 sec, max 0.94 sec, min 0.67 sec)
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display:                                                  FHitProxyPS - 5.44% of total time (compiled    4 times, average 0.45 sec, max 0.52 sec, min 0.42 sec)
[2023.02.06-22.18.20:334][990]LogShaderCompilers: Display: ================================================
[2023.02.06-22.18.26:349][350]LogAssetEditorSubsystem: Opening Asset editor for AnimSequence /Game/SkywardMuffin/Characters/Muffin/SK_Muffin_Walk.SK_Muffin_Walk
[2023.02.06-22.18.26:421][350]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.06-22.18.26:494][350]LogActorComponent: RegisterComponentWithWorld: (/Engine/Transient.World_6:PersistentLevel.AnimationEditorPreviewActor_0.DebugSkelMeshComponent_0) Already registered. Aborting.
[2023.02.06-22.18.26:743][350]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.06-22.18.28:006][350]LogSlate: Took 0.006398 seconds to synchronously load lazily loaded font '../../../Engine/Content/Editor/Slate/Fonts/FontAwesome.ttf' (139K)
[2023.02.06-22.18.28:016][350]LogUObjectGlobals: Warning: Failed to find object 'Class /Script/ApexDestruction.DestructibleMesh'
[2023.02.06-22.18.28:024][350]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.06-22.18.28:044][350]LogViewport: Scene viewport resized to 1141x534, mode Windowed.
[2023.02.06-22.18.28:075][350]LogContentBrowser: Verbose: The majority of assets in the view are of type: /Script/Engine.AnimSequence
[2023.02.06-22.20.12:177][846]LogEditorClassViewer: Warning: Class /Script/InteractiveToolsFramework.GizmoActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.06-22.20.12:178][846]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewGeometryActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.06-22.20.12:178][846]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewMeshActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.06-22.22.47:752][776]LogSlate: Took 0.000146 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.02.06-22.23.36:034][ 63]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.06-22.23.36:039][ 63]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.06-22.23.36:039][ 63]PIE: New page: PIE session: TutorialMap (Feb 7, 2023, 12:23:36 PM)
[2023.02.06-22.23.36:039][ 63]LogPlayLevel: Creating play world package: /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap
[2023.02.06-22.23.36:044][ 63]LogPlayLevel: PIE: StaticDuplicateObject took: (0.004856s)
[2023.02.06-22.23.36:044][ 63]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/SkywardMuffin/Maps/TutorialMap.TutorialMap to /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.004907s)
[2023.02.06-22.23.36:044][ 63]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.06-22.23.36:045][ 63]LogAIModule: Creating AISystem for world TutorialMap
[2023.02.06-22.23.36:045][ 63]LogPlayLevel: PIE: World Init took: (0.001031s)
[2023.02.06-22.23.36:056][ 63]LogUObjectHash: Compacting FUObjectHashTables data took   0.68ms
[2023.02.06-22.23.36:057][ 63]LogAudio: Display: Creating Audio Device:                 Id: 4, Scope: Unique, Realtime: True
[2023.02.06-22.23.36:057][ 63]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.06-22.23.36:057][ 63]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.06-22.23.36:057][ 63]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.06-22.23.36:057][ 63]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.06-22.23.36:057][ 63]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.02.06-22.23.36:057][ 63]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.06-22.23.36:057][ 63]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.02.06-22.23.36:057][ 63]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.06-22.23.36:058][ 63]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.06-22.23.36:058][ 63]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.06-22.23.36:058][ 63]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.06-22.23.36:060][ 63]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.06-22.23.36:302][ 63]LogAudioMixer: Display: Using Audio Hardware Device Headphones (Realtek(R) Audio)
[2023.02.06-22.23.36:303][ 63]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.06-22.23.36:303][ 63]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.06-22.23.36:303][ 63]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.06-22.23.36:304][ 63]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=4
[2023.02.06-22.23.36:304][ 63]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=4
[2023.02.06-22.23.36:305][ 63]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=4
[2023.02.06-22.23.36:305][ 63]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=4
